locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,acc,old_locus_tag,annotation
HVO_RS09905,8546.584929342982,2.740032885916483,0.43267587241884936,4.0215620903216305,5.781346384924981e-5,0.0028032479544465518,WP_004043854.1,HVO_1084,adenylosuccinate lyase
HVO_RS09910,21357.093777943395,2.016838931397376,0.3784803760019039,2.6866358095994416,0.007217560020833836,0.16684313164439146,WP_004043853.1,HVO_1085,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
HVO_RS09915,1008.8484328473,2.84206826119895,0.3513824161031148,5.242346164124463,1.5854756418854806e-7,1.2865002351299327e-5,WP_004043852.1,HVO_1086,heptaprenylglyceryl phosphate synthase
HVO_RS09920,1700.7213558100077,-0.011161379740101278,0.22169956919056338,-0,1,1,WP_004043851.1,HVO_1087,universal stress protein
HVO_RS09925,12811.821889618024,0.08097612224504842,0.2258598007968386,0,1,1,WP_004043850.1,HVO_1088,dihydropteroate synthase
HVO_RS09930,1384.0517086017367,-0.13446993026182827,0.18417528908321387,-0,1,1,WP_004043849.1,HVO_1089,NRDE family protein
HVO_RS09935,7062.379212009104,0.15324469691482018,0.26409413042295815,0,1,1,WP_004043848.1,HVO_1090,transcription factor
HVO_RS09940,16943.503596365194,0.6269103831812058,0.2686486382086826,0,1,1,WP_004043847.1,HVO_1091,archaeal proteasome endopeptidase complex subunit alpha
HVO_RS09945,2137.082560050006,0.23285634495799862,0.16475310837882437,0,1,1,WP_004043846.1,HVO_1092,Rpp14/Pop5 family protein
HVO_RS09950,3183.857445157696,0.20386861757157207,0.13488375469881225,0,1,1,WP_004043845.1,HVO_1093,class I SAM-dependent methyltransferase
HVO_RS09955,2541.951550993461,0.5381166362062516,0.22165875368755217,0,1,1,WP_004043844.1,HVO_1094,RNase P subunit p30 family protein
HVO_RS09960,2936.4499248528864,0.35104929154624587,0.3088811719030196,0,1,1,WP_004043843.1,HVO_1095,PGF-CTERM sorting domain-containing protein
HVO_RS09965,2448.3485718507523,-0.1627560930165864,0.2734277897227421,-0,1,1,WP_004043842.1,HVO_1096,M20 family metallopeptidase
HVO_RS09970,1638.1034465622242,0.03565949723339836,0.23072106923498933,0,1,1,WP_004043841.1,HVO_1097,diaminopimelate epimerase
HVO_RS09975,3278.9380452040377,-0.23147018865852065,0.2347689701065791,-0,1,1,WP_004043840.1,HVO_1098,diaminopimelate decarboxylase
HVO_RS09980,2460.618332002709,-0.2134857566414967,0.24616568566352248,-0,1,1,WP_004043839.1,HVO_1099,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase"
HVO_RS09985,2435.9313567364593,-0.11269248671038246,0.28521544758799383,-0,1,1,WP_004043838.1,HVO_1100,4-hydroxy-tetrahydrodipicolinate reductase
HVO_RS09990,4444.295571743228,-0.016690931058931376,0.30843165385447163,-0,1,1,WP_004043837.1,HVO_1101,4-hydroxy-tetrahydrodipicolinate synthase
HVO_RS09995,1721.8129673939557,-0.21893253454071768,0.151223957037326,-0,1,1,WP_004043836.1,HVO_1102,NYN domain-containing protein
HVO_RS10000,2971.9755009174432,0.38532596831748245,0.22850210860549913,0,1,1,WP_004043835.1,HVO_1103,hypothetical protein
HVO_RS20905,1506.0981071472129,0.7872340236747439,0.31428015872315274,0,1,1,WP_013035237.1,HVO_1104,hypothetical protein
HVO_RS10005,1737.6222620755152,0.48850542762885163,0.22604708376685226,0,1,1,WP_004043833.1,HVO_1105,tRNA-guanine transglycosylase
HVO_RS10010,293.4196247039505,1.231570861953916,0.5057628194372898,0.4578645425370752,0.6470497623199122,1,WP_013035120.1,HVO_1106,IS4-like element ISHvo12 family transposase
HVO_RS10020,2103.7169281723423,0.47133160968824894,0.27040863067609805,0,1,1,WP_004043830.1,HVO_1107,presenilin family intramembrane aspartyl protease
HVO_RS10025,1276.2638410873985,-0.03859228251931896,0.2594746748503361,-0,1,1,WP_004043829.1,HVO_1108,Gar1/Naf1 family protein
HVO_RS10030,2057.9298750721778,0.33082758343814656,0.16544910760623716,0,1,1,WP_004043828.1,HVO_1109,signal recognition particle subunit SRP19
HVO_RS10035,19415.479958438504,0.2354452328411342,0.1885800001649505,0,1,1,WP_004043827.1,HVO_1110,PGF-CTERM-anchored ABC transporter substrate-binding protein
HVO_RS10040,2544.28620302883,0.5778895520240234,0.28668173827112053,0,1,1,WP_004043826.1,HVO_1111,vitamin B12 ABC transporter permease BtuC
HVO_RS10045,3295.408490817139,0.6143014118890315,0.2356574663974644,0,1,1,WP_004043825.1,HVO_1112,heme ABC transporter ATP-binding protein
HVO_RS10050,2259.962948728749,-0.4899825634562088,0.16802965601474765,-0,1,1,WP_004043824.1,HVO_1113,tubulin-like protein CetZ3
HVO_RS10055,1036.3727712168431,-1.0156378111771012,0.39008012664313596,-0.04008871539207479,0.9680223983833507,1,WP_004043823.1,HVO_1114,RNA ligase partner protein
HVO_RS10060,912.2873011301898,-0.5196796495603186,0.2527953013973758,-0,1,1,WP_004043822.1,HVO_1115,hypothetical protein
HVO_RS10065,1030.17937416007,-0.4317019664062835,0.25425325183555525,-0,1,1,WP_004043821.1,HVO_1116,helix-turn-helix domain-containing protein
HVO_RS10070,5095.799766133574,-0.09144765850763995,0.24266051834271068,-0,1,1,WP_004043820.1,HVO_1117,helix-turn-helix domain-containing protein
HVO_RS21405,1636.6649639346047,-0.024331401138153658,0.22189477615735703,-0,1,1,WP_004043819.1,HVO_1118,hypothetical protein
HVO_RS10075,3594.9066331844947,-0.16414068793807052,0.20364855564416226,-0,1,1,WP_004043818.1,HVO_1119,halocyanin domain-containing protein
HVO_RS10080,2788.9573688881537,-0.22987038209209446,0.2990714126442135,-0,1,1,WP_004043817.1,HVO_1120,Htur_1727 family rSAM-partnered candidate RiPP
HVO_RS10085,14162.26283892149,-0.45654616019491817,0.29441242421541924,-0,1,1,WP_004043816.1,HVO_1121,TIGR04347 family pseudo-SAM/SPASM protein
HVO_RS10090,889.2391146781487,-0.5143805653508181,0.22571159084928052,-0,1,1,WP_004043815.1,HVO_1122,hypothetical protein
HVO_RS10095,17061.883026200932,-0.439096321538824,0.19974891893019464,-0,1,1,WP_004043814.1,HVO_1123,FAD-dependent oxidoreductase
HVO_RS10100,473.0898873695131,0.34473806149727837,0.24882683912516643,0,1,1,WP_004043813.1,HVO_1124,DUF357 domain-containing protein
HVO_RS10105,10556.712919144482,0.3591802863482536,0.13013840900633855,0,1,1,WP_004043812.1,HVO_1125,cysteine--tRNA ligase
HVO_RS10110,1757.1143017156833,-0.707926595130578,0.366780768052118,-0,1,1,WP_004043811.1,HVO_1126,globin-coupled sensor protein
HVO_RS10115,1111.4380129380027,-0.2197365732203235,0.22755050648635827,-0,1,1,WP_004043810.1,HVO_1127,hypothetical protein
HVO_RS10120,3121.6958614825735,0.4701500076119394,0.21427898833877163,0,1,1,WP_004043809.1,HVO_1128,CbiX/SirB N-terminal domain-containing protein
HVO_RS10125,4741.053828043689,0.421145589598307,0.1659490684054873,0,1,1,WP_004043808.1,HVO_1129,DR2241 family protein
HVO_RS10130,16666.927248423824,-0.5502189580670183,0.11139604168312862,-0,1,1,WP_004043807.1,HVO_1130,hypothetical protein
HVO_RS10135,4498.9728707234335,0.9759764503101661,0.24122240097840736,0,1,1,WP_013035425.1,HVO_1131,methytransferase partner Trm112
HVO_RS10140,32594.37789499162,1.4374758145442665,0.29982960010662585,1.4590814729055794,0.1445426848694179,1,WP_004043805.1,HVO_1132,adenylosuccinate synthase
HVO_RS10145,16754.02323225256,0.8881534240375392,0.22847958510641433,0,1,1,WP_004043804.1,HVO_1133,hypothetical protein
HVO_RS10150,21458.476266034253,0.13274954954125587,0.2174290793110936,0,1,1,WP_004043803.1,HVO_1134,hypothetical protein
HVO_RS10155,4287.393825230086,-0.5488207915909444,0.15296123596564984,-0,1,1,WP_004043802.1,HVO_1135,hypothetical protein
HVO_RS10160,422.8670740920407,-0.5294054761321171,0.3404762291279139,-0,1,1,WP_004043801.1,HVO_1136,CDP-alcohol phosphatidyltransferase family protein
HVO_RS10165,1754.0846239270143,-0.36199044763307864,0.18295532063556535,-0,1,1,WP_004043800.1,HVO_1137,NAD-binding protein
HVO_RS10170,28272.432504693756,0.26755889451965764,0.16215768564701383,0,1,1,WP_004043799.1,HVO_1138,heme-copper oxidase subunit III
HVO_RS10175,20922.07546749966,-0.358292589566433,0.18443142543350335,-0,1,1,WP_013035444.1,HVO_1139,phytoene/squalene synthase family protein
HVO_RS10180,8327.980424415893,-1.8371478801799561,0.40271647653378273,-2.078752494522608,0.037640105310523704,0.5733986923932654,WP_004043797.1,HVO_1140,acyl-CoA dehydrogenase
HVO_RS10185,593.646774093145,0.13442191727832245,0.34192770377143933,0,1,1,WP_004043796.1,HVO_1141,hypothetical protein
HVO_RS10190,820.0250558391712,0.3731045316956898,0.24084688823643663,0,1,1,WP_004043795.1,HVO_1142,hypothetical protein
HVO_RS10195,2550.2047550733864,0.7043975723758201,0.2429479966510773,0,1,1,WP_008605767.1,HVO_1143,protein sorting system archaetidylserine synthase
HVO_RS10200,9205.355877087712,-0.7793299957299946,0.24821636374874134,-0,1,1,WP_004043793.1,HVO_1144,plastocyanin/azurin family copper-binding protein
HVO_RS10205,24592.694552699206,1.3400541306848692,0.559131083040159,0.6081831988947843,0.5430659764338456,1,WP_013035666.1,HVO_1145,30S ribosomal protein S3ae
HVO_RS10210,8034.754935716928,1.2882321899342641,0.6402951830626947,0.45015517461114773,0.6525985552203155,1,WP_004043792.1,HVO_1146,KEOPS complex subunit Pcc1
HVO_RS10215,33906.35600707044,1.171465658682288,0.5953767373362217,0.287995227105183,0.7733503921843705,1,WP_004043791.1,HVO_1147,hypothetical protein
HVO_RS10220,27238.833878915546,1.7222116488125931,0.5679665745229653,1.2715742108929178,0.20352444453557209,1,WP_004043790.1,HVO_1148,30S ribosomal protein S15
HVO_RS10225,1830.2135694618814,0.6665780665371506,0.5468488253027302,0,1,1,NA,HVO_3032,tRNA-Ala
HVO_RS10230,15394.412041688389,0.416576500032472,0.17644076865359312,0,1,1,WP_004043788.1,HVO_1150,IS200/IS605-like element ISHal1 family transposase
HVO_RS10240,5920.675974219618,-0.44100039539637775,0.18748588894459542,-0,1,1,WP_049914876.1,HVO_1153,hypothetical protein
HVO_RS10245,314.04843669816995,0.2957266200943442,0.25834941566950687,0,1,1,WP_004043786.1,HVO_1154,hypothetical protein
HVO_RS10250,109.65725136233935,0.2706498021651398,0.23722740621456537,0,1,1,WP_004043785.1,HVO_1155,hypothetical protein
HVO_RS10255,214.5942019772195,0.4270282212545492,0.2532048625459168,0,1,1,WP_004043784.1,HVO_1156,hypothetical protein
HVO_RS10260,158.04517530725775,0.3607296913122131,0.1600000047315807,0,1,1,WP_004043783.1,HVO_1157,hypothetical protein
HVO_RS10265,162.51306955643918,0.23210829699835522,0.19712248517302683,0,1,1,WP_004043782.1,HVO_1158,hypothetical protein
HVO_RS10270,840.6124744997101,0.41544263910158635,0.17298792688555426,0,1,1,WP_004043781.1,HVO_1159,type II secretion system F family protein
HVO_RS10275,2127.5775963612873,0.2787852456542756,0.19141139456615205,0,1,1,WP_004043780.1,HVO_1160,"ATPase, T2SS/T4P/T4SS family"
HVO_RS10280,663.4260722787171,1.1274260579774587,0.5234232851746524,0.2434474384053051,0.8076587984010217,1,NA,HVO_3033,tRNA-Arg
HVO_RS10285,12020.700883733576,0.7627094013060738,0.40789602653641016,0,1,1,WP_004043779.1,HVO_1162,Sec-independent protein translocase protein TatAt
HVO_RS10290,1574.8364197300307,0.1432615615737449,0.2655735734092433,0,1,1,WP_004043778.1,HVO_1163,redoxin domain-containing protein
HVO_RS10295,4971.618353295018,-0.4167025043286429,0.3026606614118394,-0,1,1,WP_004043777.1,HVO_1164,HD domain-containing protein
HVO_RS10300,9928.518484555658,0.31316884032600084,0.23690412249057186,0,1,1,WP_004043776.1,HVO_1165,mechanosensitive ion channel family protein
HVO_RS10305,2037.7545058705957,0.6281744880959312,0.24284777725764067,0,1,1,WP_004043775.1,HVO_1166,YhbY family RNA-binding protein
HVO_RS10310,892.6565276212447,1.1692413660004606,0.21682312980337198,0.7805503322175021,0.4350670136237209,1,WP_004043774.1,HVO_1167,ribonuclease P protein component 4
HVO_RS10315,6000.045098952897,0.2791245018936846,0.2531685546102474,0,1,1,WP_013035605.1,HVO_1168,glycosyltransferase family 4 protein
HVO_RS10320,6359.64506549764,0.5439511705434973,0.19518136327780078,0,1,1,WP_004043772.1,HVO_1169,glycosyltransferase family 4 protein
HVO_RS10325,5676.266433231173,-0.02263678308724792,0.39768375090766117,-0,1,1,WP_004043771.1,HVO_1170,hypothetical protein
HVO_RS10330,3326.5543424397433,0.17215053660871765,0.2170252201844187,0,1,1,WP_004043770.1,HVO_1171,DUF2797 domain-containing protein
HVO_RS10335,4864.751990080867,0.6666815244524346,0.2512229577697013,0,1,1,WP_004043769.1,HVO_1172,NAD-dependent epimerase/dehydratase family protein
HVO_RS10340,1708.509946741409,1.0752554215030206,0.21562547323418366,0.34900988447356657,0.7270818888800658,1,WP_004043768.1,HVO_1173,tRNA (cytidine(56)-2'-O)-methyltransferase
HVO_RS10345,4996.603994045356,0.5388445977818606,0.19751302890868574,0,1,1,WP_004043767.1,HVO_1174,transcription factor
HVO_RS10350,5312.487143478897,0.3680364213905052,0.19032355659565903,0,1,1,WP_004043766.1,HVO_1175,DUF2110 family protein
HVO_RS10355,7290.856687435564,0.40337995465421467,0.1370232648033631,0,1,1,WP_004043765.1,HVO_1176,DUF5803 family protein
HVO_RS10360,1765.2088476929512,-0.2631644910298974,0.15115879291285028,-0,1,1,WP_004043764.1,HVO_1177,molybdopterin-binding protein
HVO_RS10365,2659.2386816304233,0.16251154307893056,0.1638391148282605,0,1,1,WP_004043762.1,HVO_1179,ATP-NAD kinase family protein
HVO_RS10370,289.1969138731653,-0.33395192430696785,0.2744494781955057,-0,1,1,WP_004043761.1,HVO_1180,carboxymuconolactone decarboxylase family protein
HVO_RS10375,4667.9984292548415,0.7588221686517517,0.2553501032907368,0,1,1,WP_004043760.1,HVO_1181,phosphate uptake regulator PhoU
HVO_RS10380,682.0280235068734,0.8393226427581084,0.24451140079954828,0,1,1,WP_004043759.1,HVO_1182,hypothetical protein
HVO_RS10385,1169.8190856664953,-0.1931955149486189,0.5469491309056026,-0,1,1,WP_004043758.1,HVO_1183,hypothetical protein
HVO_RS10390,1069.8930350346216,0.6779835028762571,0.3198644092761946,0,1,1,WP_004043757.1,HVO_1184,LEA type 2 family protein
HVO_RS10395,2860.2878141641518,-0.2038006107525708,0.4295359475702888,-0,1,1,WP_004043756.1,HVO_1185,hypothetical protein
HVO_RS10400,5126.09802906844,0.1917497251078025,0.2950655887874578,0,1,1,WP_004043755.1,HVO_1186,hypothetical protein
HVO_RS10405,6837.162854781206,0.07255725993428458,0.1959296853142355,0,1,1,WP_004043754.1,HVO_1187,SRPBCC family protein
HVO_RS10410,2660.20453434277,0.36171144094632,0.33298097408811345,0,1,1,WP_004043753.1,HVO_1188,hypothetical protein
HVO_RS10415,31476.741019456516,-1.2659123933163146,0.47403424592001975,-0.5609560819814271,0.5748274768781028,1,WP_004043752.1,HVO_1189,aldehyde dehydrogenase family protein
HVO_RS10420,4123.812899858021,-0.6357095779841564,0.21954732917774802,-0,1,1,WP_004043751.1,HVO_1190,helix-turn-helix domain-containing protein
HVO_RS10425,13620.969440460965,0.009344724361195374,0.5393417112819558,0,1,1,WP_004043750.1,HVO_1191,proline dehydrogenase family protein
HVO_RS10435,253.7530455945886,-0.8098993927322813,0.32155722759338995,-0,1,1,WP_236995484.1,HVO_1193,hypothetical protein
HVO_RS10440,166.85684738236674,-0.05570848093812078,0.35903530759189567,-0,1,1,WP_004043747.1,HVO_1194,branched-chain amino acid ABC transporter permease
HVO_RS10445,277.79012255130556,0.2580808950335749,0.24857472853238421,0,1,1,WP_004043746.1,HVO_1195,ABC transporter ATP-binding protein
HVO_RS10450,524.2124349928679,-0.31311036504833367,0.2642680309042757,-0,1,1,WP_004043745.1,HVO_1196,ABC transporter ATP-binding protein
HVO_RS10455,6312.787388747904,-0.12965213552382465,0.14884935757535023,-0,1,1,WP_004043744.1,HVO_1197,RIO1 family regulatory kinase/ATPase
HVO_RS10460,2628.736653949761,-0.07307463579835105,0.26139668002716354,-0,1,1,WP_004043743.1,HVO_1198,universal stress protein
HVO_RS10465,8633.1252676338,-2.1978146447202374,0.5131452628573124,-2.3342603574873246,0.019582093157521536,0.37431924228031555,WP_004043742.1,HVO_1199,acyl-CoA dehydrogenase family protein
HVO_RS10470,2790.1829986408384,-0.5730635556024422,0.20833029534018177,-0,1,1,WP_004043741.1,HVO_1200,FlaD/FlaE family flagellar protein
HVO_RS10475,1242.5875441398007,-0.3011734572624659,0.5549799843490978,-0,1,1,WP_004043740.1,HVO_1201,histidine kinase N-terminal 7TM domain-containing protein
HVO_RS10480,1342.171148477162,-1.3667285005690892,0.7058143039152134,-0.519582131638328,0.6033548547213334,1,WP_004043739.1,HVO_1202,hypothetical protein
HVO_RS10485,2546.483249685634,-1.2890949880652811,0.7339910802709975,-0.3938671679205476,0.6936791113016068,1,WP_004043738.1,HVO_1203,FlaD/FlaE family flagellar protein
HVO_RS10490,538.8559458709386,-1.3320096676577924,0.7614835282956768,-0.43600374180237844,0.6628340147463314,1,WP_004043737.1,HVO_1205,chemotaxis protein CheD
HVO_RS10495,2009.425073606917,-0.9377518868354057,0.6630517841785828,-0,1,1,WP_004043736.1,HVO_1206,chemotaxis protein CheC
HVO_RS10500,755.4331724273613,0.05840788395683437,0.47089788282255907,0,1,1,WP_004043735.1,HVO_1207,chemotaxis protein CheY
HVO_RS10505,4024.014563509495,0.4164898631533495,0.2175328263211171,0,1,1,WP_004043734.1,HVO_1208,hypothetical protein
HVO_RS10510,3427.245243395914,0.3256240454474538,0.21510196749326901,0,1,1,WP_004043733.1,HVO_1209,helix-turn-helix domain-containing protein
HVO_RS10515,6884.5922070281285,-0.7510928912420447,0.966648662329133,-0,1,1,WP_004043732.1,HVO_1210,flagellin A1
HVO_RS10520,8448.75360468566,-0.8346993813719382,0.9796772678106507,-0,1,1,WP_013035369.1,HVO_1211,flagellin A2
HVO_RS10525,7045.337932128653,0.21050561810442234,0.32758958445313,0,1,1,WP_004043730.1,HVO_1212,ATPase domain-containing protein
HVO_RS10530,1444.186031251256,-1.0626547435135631,0.6197577638111689,-0.10109553630804234,0.9194746214037423,1,WP_004043729.1,HVO_1213,flagella accessory protein C
HVO_RS10535,361.51919589642137,-0.9285190077491947,0.6615345124157853,-0,1,1,WP_004043728.1,HVO_1214,fla cluster protein FlaF
HVO_RS10540,238.96575857552736,-1.3986514335579097,0.6812138048542344,-0.5852075085930074,0.5584081967311418,1,WP_004043727.1,HVO_1215,CARDB domain-containing protein
HVO_RS10545,304.3888258582268,-1.1290411281908308,0.6106541466823278,-0.2113162235807433,0.8326405241708961,1,WP_004043726.1,HVO_1216,ATPase domain-containing protein
HVO_RS10550,871.1056962812248,-0.4500184774391449,0.5501596075370713,-0,1,1,WP_004043725.1,HVO_1217,type II/IV secretion system ATPase subunit
HVO_RS10555,651.1404919802713,-0.3587642909088531,0.5071175858849525,-0,1,1,WP_004043724.1,HVO_1218,archaellar assembly protein FlaJ
HVO_RS10560,494.03838773640626,0.00595123416977347,0.4561646142329401,0,1,1,WP_171810349.1,HVO_1219,CheF family chemotaxis protein
HVO_RS10565,59.422143409092214,1.0514009872522396,0.3980165921552481,0.12914282536289454,0.8972446359735743,1,WP_004043722.1,HVO_1220,hypothetical protein
HVO_RS10570,487.74535415258805,-1.1163795566718708,0.6449500839156344,-0.18044738588962553,0.8568013562579949,1,WP_004043721.1,HVO_1221,CheF family chemotaxis protein
HVO_RS10575,643.2038748354506,-0.5875507740194559,0.5831740027809195,-0,1,1,WP_004043720.1,HVO_1222,protein-glutamate O-methyltransferase CheR
HVO_RS10580,2138.406872180345,-0.9622980831768193,0.597260749980624,-0,1,1,WP_004043719.1,HVO_1223,chemotaxis protein CheA
HVO_RS10585,1006.9687084651597,-1.0685537316608402,0.7228457325841747,-0.09483867521187477,0.9244429669268217,1,WP_004043718.1,HVO_1224,chemotaxis-specific protein-glutamate methyltransferase CheB
HVO_RS10590,1333.9679475590099,-1.4035003278432288,0.7998329938713024,-0.5044807240199374,0.6139236044091392,1,WP_004043717.1,HVO_1225,chemotaxis protein CheW
HVO_RS10595,143.9745041785913,-0.7735759845602643,0.46723146464412685,-0,1,1,WP_004043716.1,HVO_1226,hypothetical protein
HVO_RS10600,3640.1742746674936,1.0951691628331488,0.3162414901773806,0.3009382569623239,0.7634615768949229,1,WP_004043715.1,HVO_1227,solute carrier family 23 protein
HVO_RS10605,20838.43835753447,-1.5958845720916068,0.6516148975841178,-0.9144735246245399,0.36046808332294095,1,WP_013035267.1,HVO_1228,DUF5059 domain-containing protein
HVO_RS20910,701.3723604478112,-0.3983017375269008,0.4816666075524822,-0,1,1,WP_004043713.1,HVO_1229,hypothetical protein
HVO_RS10615,986.8277456467086,-0.6834729367740734,0.2668232030184399,-0,1,1,WP_004043711.1,HVO_1231,metal-dependent hydrolase
HVO_RS10620,1021.1948067043975,-0.3592965809332743,0.20549741911561412,-0,1,1,WP_004043710.1,HVO_1232,peroxidase-related enzyme
HVO_RS10625,1633.9299494599172,-0.018788106456751053,0.37973354658428293,-0,1,1,WP_004043709.1,HVO_1233,cold shock domain-containing protein
HVO_RS10630,1785.8994352802367,-0.7835342972452413,0.27927331107605713,-0,1,1,WP_004043708.1,HVO_1234,cryptochrome/photolyase family protein
HVO_RS10635,1969.8876175463356,0.2129163765440938,0.2515667786257885,0,1,1,WP_004043707.1,HVO_1235,creatininase family protein
HVO_RS10640,3643.6067195872347,-1.9242116035392265,0.490179864344634,-1.885454035887192,0.0593685645000134,0.8370546540852953,WP_004043706.1,HVO_1236,AMP-binding protein
HVO_RS10645,69.01305896946806,0.3777987133599693,0.4597953957273299,0,1,1,WP_004043705.1,HVO_1237,polymer-forming cytoskeletal protein
HVO_RS10650,2615.5179229599366,-0.1763396173194123,0.15902860315565645,-0,1,1,WP_004043704.1,HVO_1238,aldo/keto reductase
HVO_RS10655,2245.521719763558,-0.20435359500039718,0.276592305228955,-0,1,1,WP_004043703.1,HVO_1238A,hypothetical protein
HVO_RS10660,4653.68683490757,0.3258695993576621,0.1820072796914401,0,1,1,WP_004043702.1,HVO_1239,MFS transporter
HVO_RS10665,11111.782258593219,0.4587192385026898,0.1750563044269327,0,1,1,WP_004043701.1,HVO_1240,iron transporter
HVO_RS10670,8898.805310902162,0.3406968515176946,0.1685633078019595,0,1,1,WP_004043700.1,HVO_1241,SCO family protein
HVO_RS10675,12194.602013423626,-0.4289068267102179,0.1868846855177725,-0,1,1,WP_004043699.1,HVO_1242,twin-arginine translocation signal domain-containing protein
HVO_RS10680,3082.7647604433273,-0.603292875690648,0.27968415673085245,-0,1,1,WP_004043698.1,HVO_1243,cytochrome c biogenesis protein CcdA
HVO_RS10685,4395.773874016389,-0.3256359325273591,0.2649276849250329,-0,1,1,WP_004043697.1,HVO_1244,TlpA disulfide reductase family protein
HVO_RS10690,7186.993114423953,0.28806933126703754,0.1383495323858,0,1,1,WP_004043696.1,HVO_1245,DsbA family protein
HVO_RS10695,2639.836278066954,-0.269694308065788,0.2790170969982886,-0,1,1,WP_004043695.1,HVO_1246,2Fe-2S iron-sulfur cluster-binding protein
HVO_RS10700,2775.409175900208,-0.014466880602803472,0.2913625927025751,-0,1,1,WP_004043694.1,HVO_1247,NUDIX domain-containing protein
HVO_RS10705,3944.2347203716654,0.9053354522481839,0.3698968952359126,0,1,1,WP_004043693.1,HVO_1248,hypothetical protein
HVO_RS10710,12390.464754877908,0.6626353738049539,0.3867423782247519,0,1,1,WP_004043692.1,HVO_1249,RNA-binding protein
HVO_RS10715,2679.9849864331145,-0.2168034628632284,0.2513092682685503,-0,1,1,WP_004043691.1,HVO_1250,thioredoxin family protein
HVO_RS10720,1099.8877966633672,0.8483626257205007,0.33287518642215463,0,1,1,WP_004043690.1,HVO_1251,hypothetical protein
HVO_RS10725,3028.9914108187418,-0.915157635600436,0.3612141660693644,-0,1,1,WP_004043689.1,HVO_1252,hypothetical protein
HVO_RS10730,469.39064949395663,0.17806966525601622,0.3732503279810846,0,1,1,WP_004043688.1,HVO_1253,ester cyclase
HVO_RS20915,405.1072148718741,-0.022707157406137064,0.3211500541262259,-0,1,1,WP_013035637.1,HVO_1254,hypothetical protein
HVO_RS10735,3068.037772389248,-0.6346153577713672,0.2435989735118254,-0,1,1,WP_004043684.1,HVO_1255,MFS transporter
HVO_RS10740,755.8311018604047,-0.4006627027693593,0.25396947515075763,-0,1,1,WP_004043683.1,HVO_1256,DUF58 domain-containing protein
HVO_RS10745,1318.6150328644842,-0.25524857133460593,0.22546114052015964,-0,1,1,WP_004043682.1,HVO_1257,MoxR family ATPase
HVO_RS10750,1345.4789287658623,-0.4638265081622343,0.24786083670282197,-0,1,1,WP_004043681.1,HVO_1258,hypothetical protein
HVO_RS10755,1034.701800597642,-0.3551756964998369,0.24843005019856543,-0,1,1,WP_004043680.1,HVO_1259,hypothetical protein
HVO_RS10760,1331.5461762325165,-0.1267276890243387,0.2602847867702656,-0,1,1,WP_004043679.1,HVO_1260,VWA domain-containing protein
HVO_RS10765,846.6051984890623,-0.2428101209904973,0.275943424548477,-0,1,1,WP_004043678.1,HVO_1261,BatA and WFA domain-containing protein
HVO_RS10770,1102.737246535784,0.16128372330700808,1.0157862802326658,0,1,1,WP_004043677.1,HVO_1262,Na+/H+ antiporter NhaC
HVO_RS10775,870.8857414109743,0.08456629017775592,0.3763508586408832,0,1,1,WP_004043676.1,HVO_1263,PH domain-containing protein
HVO_RS10780,815.7541926906532,0.15599570894512882,0.3489682952736165,0,1,1,WP_004043675.1,HVO_1264,PH domain-containing protein
HVO_RS10785,3430.8328771887586,-0.06724568682061137,0.23515462612296564,-0,1,1,WP_004043674.1,HVO_1265,Lrp/AsnC family transcriptional regulator
HVO_RS10790,9801.970005593259,-0.21641028783159308,0.20438521130010548,-0,1,1,WP_004043673.1,HVO_1266,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
HVO_RS10795,522.7913056646375,0.41066344353876866,0.3176503140737824,0,1,1,WP_004043672.1,HVO_1267,universal stress protein
HVO_RS10800,14244.007883478256,0.02814297078345359,0.18187913978926998,0,1,1,WP_004043671.1,HVO_1268,hypothetical protein
HVO_RS20920,7630.175756177932,0.4321303454552912,0.4564719586599197,0,1,1,WP_004043668.1,HVO_1270,hypothetical protein
HVO_RS10810,31617.99440757265,0.08922463565137502,0.17389102449467614,0,1,1,WP_004043667.1,HVO_1271,HalX domain-containing protein
HVO_RS10815,6204.297129862367,-0.7519049781820124,0.24999923139346453,-0,1,1,WP_004043666.1,HVO_1272,TrmB family transcriptional regulator
HVO_RS10820,26869.036491148378,2.1867417764569756,0.4473316047277326,2.6529352362198586,0.007979517956606876,0.1789400612532042,WP_004043665.1,HVO_1273,IMP dehydrogenase
HVO_RS10825,14282.767407347188,0.05650576840843528,0.24479824652280852,0,1,1,WP_013035350.1,HVO_1273A,hypothetical protein
HVO_RS10830,65746.86079535175,-0.7117086147501942,0.18034751541971109,-0,1,1,WP_004043664.1,HVO_1274,DUF5794 domain-containing protein
HVO_RS10835,6556.200923515337,-0.5397948671523571,0.33783122914865255,-0,1,1,WP_004043663.1,HVO_1275,secondary thiamine-phosphate synthase enzyme YjbQ
HVO_RS10840,1469.0757688486292,-0.1102976128251817,0.29438836922104505,-0,1,1,WP_013035372.1,HVO_1276,DUF5795 family protein
HVO_RS20700,26473.20427069593,0.7561182193116217,0.4410436332278963,0,1,1,NA,NA,tRNA-Trp
