locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,acc,old_locus_tag,annotation
HVO_RS10655,2245.521719763558,0.1455940240587559,0.25080071457506214,0,1,1,WP_004043703.1,HVO_1238A,hypothetical protein
HVO_RS10660,4653.68683490757,0.3406724776830584,0.165380572024929,0,1,1,WP_004043702.1,HVO_1239,MFS transporter
HVO_RS10665,11111.782258593219,1.5510427880582063,0.15880010464053518,3.470040459391156,5.203799712375267e-4,0.008276123062561624,WP_004043701.1,HVO_1240,iron transporter
HVO_RS10670,8898.805310902162,1.2751642218772523,0.1530741072027635,1.7975882852138216,0.07224227614689031,0.5389029830394669,WP_004043700.1,HVO_1241,SCO family protein
HVO_RS10675,12194.602013423626,-0.2916226163483238,0.16931650515939675,-0,1,1,WP_004043699.1,HVO_1242,twin-arginine translocation signal domain-containing protein
HVO_RS10680,3082.7647604433273,0.009951571396121982,0.25376911309499456,0,1,1,WP_004043698.1,HVO_1243,cytochrome c biogenesis protein CcdA
HVO_RS10685,4395.773874016389,-0.06503747012758487,0.24047452892919458,-0,1,1,WP_004043697.1,HVO_1244,TlpA disulfide reductase family protein
HVO_RS10690,7186.993114423953,0.3522343483910284,0.12561108269967602,0,1,1,WP_004043696.1,HVO_1245,DsbA family protein
HVO_RS10695,2639.836278066954,0.12182244960113751,0.25313076474481316,0,1,1,WP_004043695.1,HVO_1246,2Fe-2S iron-sulfur cluster-binding protein
HVO_RS10700,2775.409175900208,-0.37552900496484953,0.2639088747957823,-0,1,1,WP_004043694.1,HVO_1247,NUDIX domain-containing protein
HVO_RS10705,3944.2347203716654,1.0987901788464705,0.3347642372731534,0.2951037412215029,0.7679146318488091,1,WP_004043693.1,HVO_1248,hypothetical protein
HVO_RS10710,12390.464754877908,0.8593195503681673,0.3499084068641328,0,1,1,WP_004043692.1,HVO_1249,RNA-binding protein
HVO_RS10715,2679.9849864331145,0.47619333614491316,0.2274622583905311,0,1,1,WP_004043691.1,HVO_1250,thioredoxin family protein
HVO_RS10720,1099.8877966633672,0.43074332571243373,0.30209136625880534,0,1,1,WP_004043690.1,HVO_1251,hypothetical protein
HVO_RS10725,3028.9914108187418,-0.05880587035760704,0.32769537850593666,-0,1,1,WP_004043689.1,HVO_1252,hypothetical protein
HVO_RS10730,469.39064949395663,-0.1432147890533146,0.3347132993303407,-0,1,1,WP_004043688.1,HVO_1253,ester cyclase
HVO_RS20915,405.1072148718741,0.08548234591528325,0.2903701855743494,0,1,1,WP_013035637.1,HVO_1254,hypothetical protein
HVO_RS10735,3068.037772389248,-0.45204171121114467,0.22080320164825204,-0,1,1,WP_004043684.1,HVO_1255,MFS transporter
HVO_RS10740,755.8311018604047,-0.25173028397549296,0.2294560644709131,-0,1,1,WP_004043683.1,HVO_1256,DUF58 domain-containing protein
HVO_RS10745,1318.6150328644842,-0.14132963818933944,0.20379146528170064,-0,1,1,WP_004043682.1,HVO_1257,MoxR family ATPase
HVO_RS10750,1345.4789287658623,-0.066910046785378,0.22398023815675933,-0,1,1,WP_004043681.1,HVO_1258,hypothetical protein
HVO_RS10755,1034.701800597642,-0.34510052519054607,0.2241433176627982,-0,1,1,WP_004043680.1,HVO_1259,hypothetical protein
HVO_RS10760,1331.5461762325165,0.17842329274757737,0.2354537959559516,0,1,1,WP_004043679.1,HVO_1260,VWA domain-containing protein
HVO_RS10765,846.6051984890623,-0.08323982426540912,0.24986345014519762,-0,1,1,WP_004043678.1,HVO_1261,BatA and WFA domain-containing protein
HVO_RS10770,1102.737246535784,-3.784454656037572,0.9177329861047365,-3.034057507136172,0.0024128843085082707,0.030650568724053945,WP_004043677.1,HVO_1262,Na+/H+ antiporter NhaC
HVO_RS10775,870.8857414109743,0.7883472926005024,0.34026708165108727,0,1,1,WP_004043676.1,HVO_1263,PH domain-containing protein
HVO_RS10780,815.7541926906532,0.6731758210221522,0.31556304372546196,0,1,1,WP_004043675.1,HVO_1264,PH domain-containing protein
HVO_RS10785,3430.8328771887586,-0.9651580884537497,0.21314844816023248,-0,1,1,WP_004043674.1,HVO_1265,Lrp/AsnC family transcriptional regulator
HVO_RS10790,9801.970005593259,-0.9798109714023951,0.1850256017569489,-0,1,1,WP_004043673.1,HVO_1266,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
HVO_RS10795,522.7913056646375,0.3276724590872146,0.2859346040541808,0,1,1,WP_004043672.1,HVO_1267,universal stress protein
HVO_RS10800,14244.007883478256,-0.34817784807633295,0.16460512797276527,-0,1,1,WP_004043671.1,HVO_1268,hypothetical protein
HVO_RS20920,7630.175756177932,0.3982238958617297,0.4131224355958514,0,1,1,WP_004043668.1,HVO_1270,hypothetical protein
HVO_RS10810,31617.99440757265,0.18430099822925197,0.1573522941288436,0,1,1,WP_004043667.1,HVO_1271,HalX domain-containing protein
HVO_RS10815,6204.297129862367,-0.5157010453388473,0.2262516830745921,-0,1,1,WP_004043666.1,HVO_1272,TrmB family transcriptional regulator
HVO_RS10820,26869.036491148378,3.3071873308064523,0.40475665157670954,5.700183855704207,1.196782835663583e-8,9.19812420616012e-7,WP_004043665.1,HVO_1273,IMP dehydrogenase
HVO_RS10825,14282.767407347188,0.10038306949233347,0.221629815693054,0,1,1,WP_013035350.1,HVO_1273A,hypothetical protein
HVO_RS10830,65746.86079535175,-0.6708314233379002,0.163179617604736,-0,1,1,WP_004043664.1,HVO_1274,DUF5794 domain-containing protein
HVO_RS10835,6556.200923515337,-1.2141534628401691,0.3058240840715412,-0.7002504838372126,0.48377088903418997,1,WP_004043663.1,HVO_1275,secondary thiamine-phosphate synthase enzyme YjbQ
HVO_RS10840,1469.0757688486292,0.27683608274335886,0.2669458675233318,0,1,1,WP_013035372.1,HVO_1276,DUF5795 family protein
HVO_RS20700,26473.20427069593,0.7047704700758112,0.399003748601359,0,1,1,NA,NA,tRNA-Trp
HVO_RS20925,2036.8442966340028,2.0057062374452963,0.4407107638568497,2.282009698705627,0.022488767658069033,0.20510114617054506,WP_161606682.1,NA,hypothetical protein
HVO_RS10845,1405.018417213047,0.5905853627168652,0.3616757525274738,0,1,1,WP_004043661.1,HVO_1278,hypothetical protein
HVO_RS10850,1850.4067115694502,-0.8413541311621995,0.32707495131435727,-0,1,1,WP_004043660.1,HVO_1279,dihydrofolate reductase HdrA
HVO_RS10855,1199.7735374620975,-0.5378223629689506,0.2632424565150769,-0,1,1,WP_004043659.1,HVO_1280,MFS transporter
HVO_RS10860,1894.111304424935,-0.05197532529190397,0.13736949619257305,-0,1,1,WP_004043658.1,HVO_1281,glycosyltransferase family 4 protein
HVO_RS10865,1053.7314481138878,-0.1373887972497188,0.14151821642877718,-0,1,1,WP_004043657.1,HVO_1282,6-carboxytetrahydropterin synthase
HVO_RS10870,8001.1977052339025,0.015503282707480913,0.21888644792559372,0,1,1,WP_004043656.1,HVO_1283,zinc-binding alcohol dehydrogenase
HVO_RS10875,12847.653786635774,-0.22671862650004918,0.2078860285302524,-0,1,1,WP_004043655.1,HVO_1284,GTP cyclohydrolase IIa
HVO_RS10880,157.73910678064814,-0.9048296565448967,0.4828635948699843,-0,1,1,WP_004043654.1,HVO_1285,hypothetical protein
HVO_RS10885,2095.310562244712,-0.6580742528858378,0.1976307648826874,-0,1,1,WP_004043653.1,HVO_1286,HAD-IIA family hydrolase
HVO_RS10890,5646.649673210646,1.4057758755064733,0.41572240175749664,0.9760741153015241,0.3290277375427355,1,WP_004043652.1,HVO_1287,DJ-1/PfpI family protein
HVO_RS21410,290.0012797620872,0.6924075967661567,0.3501156262772929,0,1,1,WP_004043651.1,HVO_1288,hypothetical protein
HVO_RS10895,17556.52493193696,0.9562861404940508,0.2821890354712081,0,1,1,WP_004043650.1,HVO_1289,OsmC family protein
HVO_RS10900,15746.590732945293,-0.4039496767276682,0.32016885165078224,-0,1,1,WP_004043649.1,HVO_1290,metal-dependent hydrolase
HVO_RS10905,3515.4448875324442,1.136321706507989,0.25291788874776394,0.5389959056788708,0.5898896796726443,1,WP_004043648.1,HVO_1291,fumarylacetoacetate hydrolase family protein
HVO_RS10910,350.5337249749205,0.4468685906994777,0.18421352547960715,0,1,1,WP_004043647.1,HVO_1292,DUF1648 domain-containing protein
HVO_RS10915,1309.404699151081,0.6932981362884317,0.30881328020218746,0,1,1,WP_004043646.1,HVO_1293,gluconate 2-dehydrogenase subunit 3 family protein
HVO_RS10920,3366.106535525305,1.4943769907036966,0.37763731048594057,1.3091317435439214,0.19048972819530266,1,WP_004043645.1,HVO_1294,GMC family oxidoreductase
HVO_RS10925,2598.1883149831947,0.1986736153360679,0.17116048890240157,0,1,1,WP_004043644.1,HVO_1295,histidinol-phosphate transaminase
HVO_RS10930,1338.3632559928637,-0.010638045384641961,0.18338336261706448,-0,1,1,WP_004043643.1,HVO_1296,adenylate kinase family protein
HVO_RS10935,1676.9565158994376,0.22407510161303562,0.15208654473060884,0,1,1,WP_004043642.1,HVO_1297,CDP-alcohol phosphatidyltransferase family protein
HVO_RS10940,181.79751463932308,-1.3510166264627954,0.23952738690880565,-1.4654550821632628,0.14279679875664378,0.9026392239370679,WP_004043641.1,HVO_1297A,hypothetical protein
HVO_RS10945,1100.5059426798398,-1.0810246809869606,0.17580601997723522,-0.4608754637494911,0.6448879562149599,1,WP_004043640.1,HVO_1298,PAS domain-containing sensor histidine kinase
HVO_RS20130,10811.753394470144,-0.1630224533861486,0.1620513718222868,-0,1,1,WP_013035531.1,HVO_1299,multiprotein bridging factor aMBF1
HVO_RS10960,9228.578572936038,-0.5421137558282578,0.14154218857428202,-0,1,1,WP_004043637.1,HVO_1300,triose-phosphate isomerase
HVO_RS10965,7492.98689600785,-0.35166003147627845,0.17261306052973208,-0,1,1,WP_004043636.1,HVO_1301,DUF87 domain-containing protein
HVO_RS10970,4330.972653531514,-0.13590407855818143,0.22185500590034593,-0,1,1,WP_004043635.1,HVO_1302,DNA polymerase IV
HVO_RS10975,3474.4971655321538,0.6892223915136932,0.241866892335931,0,1,1,WP_004043634.1,HVO_1303,HTH-type transcriptional regulator LrpA1
HVO_RS10980,49485.99810879192,0.8276679836205105,0.21233317975378743,0,1,1,WP_004043633.1,HVO_1304,thiamine pyrophosphate-dependent enzyme
HVO_RS10985,101700.73262291157,0.7456180212851692,0.2205728627380422,0,1,1,WP_004043632.1,HVO_1305,2-oxoacid:acceptor oxidoreductase subunit alpha
HVO_RS10990,3024.964115846064,0.9863404583224692,0.2708034155778461,0,1,1,WP_004043631.1,HVO_1306,chorismate synthase
HVO_RS10995,724.7659402575142,-0.1097982807011283,0.22209046038940886,-0,1,1,WP_004043630.1,HVO_1307,hypothetical protein
HVO_RS11000,473.20935743810736,-0.7042403264870357,0.23453168818560263,-0,1,1,WP_004043629.1,HVO_1307A,hypothetical protein
HVO_RS11005,6465.6858346218,-0.4010303970247613,0.16157844024308918,-0,1,1,WP_004043628.1,HVO_1308,3-phosphoshikimate 1-carboxyvinyltransferase
HVO_RS11010,7747.617620537229,-0.2788224978186935,0.11348562491492163,-0,1,1,WP_004043627.1,HVO_1309,Xaa-Pro peptidase family protein
HVO_RS11015,7453.0399662187665,-0.18261740001450685,0.2224381178589729,-0,1,1,WP_004043626.1,HVO_1310,hypothetical protein
HVO_RS11020,3896.11343195578,1.1777219303398168,0.6015400062723143,0.2954449055535683,0.7676540337280859,1,WP_013035467.1,HVO_1311,NAD(P)-dependent oxidoreductase
HVO_RS11025,1700.143862251421,-0.23684561541717697,0.17364768249076956,-0,1,1,WP_004043624.1,HVO_1312,prephenate dehydrogenase/arogenate dehydrogenase family protein
HVO_RS11030,2287.6937722780713,-0.223886213800355,0.1546890168054076,-0,1,1,WP_004043623.1,HVO_1313,class I SAM-dependent methyltransferase
HVO_RS11035,2267.395000420186,-0.11554244713330197,0.07350789574345576,-0,1,1,WP_004043622.1,HVO_1314,5'/3'-nucleotidase SurE
HVO_RS11040,392.41887151735375,0.7208741720447411,0.22962173218445905,0,1,1,WP_004043621.1,HVO_1316,hypothetical protein
HVO_RS20930,538.1980478090013,0.6248207982177341,0.20273881327613147,0,1,1,WP_013035245.1,HVO_1317,hypothetical protein
HVO_RS11050,1062.001744435134,0.026159363089576514,0.16926172082237823,0,1,1,WP_013035309.1,HVO_1318,AAC(3) family N-acetyltransferase
HVO_RS11055,260.1479413767903,-0.5288408928386477,0.39131197384052074,-0,1,1,WP_004043618.1,HVO_1319,OsmC family protein
HVO_RS11060,444.7666636467352,-0.2176841894732572,0.2943491531833349,-0,1,1,WP_231896232.1,HVO_1320,LysE family transporter
HVO_RS11065,1288.7743169768441,-0.9321031002618859,0.25344267580723706,-0,1,1,WP_004043616.1,HVO_1322,chorismate mutase
HVO_RS11070,2548.004022753971,-0.8526997662416185,0.238217607892587,-0,1,1,WP_004043615.1,HVO_1323,shikimate kinase
HVO_RS11075,1327.2917556539285,0.24690486465746592,0.16192017397263148,0,1,1,WP_004043614.1,HVO_1324,DUF5796 family protein
HVO_RS11080,1112.0860024079652,0.05591419124484791,0.1884369179188668,0,1,1,WP_004043613.1,HVO_1325,hypothetical protein
HVO_RS21415,438.13169080534277,-0.28356576410541445,0.5426572854423238,-0,1,1,WP_004043612.1,HVO_1326,hypothetical protein
HVO_RS11090,7594.868110715991,-0.7938849864017852,0.14537069400727018,-0,1,1,WP_004043611.1,HVO_1327,CDC48 family AAA ATPase
HVO_RS11095,552.5615415844761,-0.418625697797091,0.2309830364376524,-0,1,1,WP_004043610.1,HVO_1328,hypothetical protein
HVO_RS11100,257.9871762802802,-0.42707819602197367,0.26521763753068744,-0,1,1,WP_004043609.1,HVO_1329,class I SAM-dependent methyltransferase
HVO_RS11105,281.40151411067905,1.2495005440570386,0.16927745526500046,1.473914784851004,0.14050453645598768,0.8909825150701866,WP_004043608.1,HVO_1330,hypothetical protein
HVO_RS11110,1402.6078074184788,-0.06538091931355265,0.1377889977309356,-0,1,1,WP_004043607.1,HVO_1331,winged helix-turn-helix domain-containing protein
HVO_RS11115,1225.3070060011187,0.6719871813630468,0.12079034207893775,0,1,1,WP_004043606.1,HVO_1332,hypothetical protein
HVO_RS11120,5536.415833400167,-0.1517059636362879,0.18879708146164711,-0,1,1,WP_004043605.1,HVO_1333,DEAD/DEAH box helicase
HVO_RS11125,362.43775878413356,-0.07463791638499048,0.2742837059609212,-0,1,1,WP_004043604.1,HVO_1334,hypothetical protein
HVO_RS11130,554.1213656049574,-0.20998359676249229,0.34644875146780973,-0,1,1,WP_013035559.1,HVO_1335,hypothetical protein
HVO_RS11135,3886.0523158495953,-0.476423365093386,0.11979855772131577,-0,1,1,WP_004043602.1,HVO_1336,metallophosphoesterase
HVO_RS11140,15577.086358205697,-0.600590019987315,0.15511926244231725,-0,1,1,WP_004043601.1,HVO_1337,hypothetical protein
HVO_RS11145,9791.758047749392,-0.615023101410359,0.14970068552141125,-0,1,1,WP_004043600.1,HVO_1338,Single-stranded DNA binding protein
HVO_RS11150,1520.606554761663,-0.27212622273270565,0.23249292677483518,-0,1,1,WP_004043599.1,HVO_1339,hypothetical protein
HVO_RS11155,3626.156020955122,-0.911844542793704,0.26618322013871437,-0,1,1,WP_004043598.1,HVO_1340,glycosyltransferase family 4 protein
HVO_RS11160,1385.5980372826753,-0.41127171749124214,0.17114845073102447,-0,1,1,WP_004043597.1,HVO_1341,"2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase"
HVO_RS11165,4219.431674821825,0.06233727166504106,0.22788849965796865,0,1,1,WP_004043596.1,HVO_1342,thioredoxin
HVO_RS11170,3503.5520394912724,0.13741240154635623,0.23002326749966798,0,1,1,WP_004043595.1,HVO_1343,NifU family protein
HVO_RS11175,8554.260937460782,0.06766244698889867,0.12956691176892782,0,1,1,WP_004043594.1,HVO_1344,ribosome assembly factor SBDS
HVO_RS11180,2683.5689324159853,0.51563441349436,0.17275209532729197,0,1,1,WP_004043593.1,HVO_1345,FUN14 domain-containing protein
HVO_RS11185,21342.442422216107,-0.6443080063510757,0.12559114156850537,-0,1,1,WP_004043592.1,HVO_1346,GTPase HflX
HVO_RS11190,2785.5920806215536,-0.4325071813687385,0.14683066704275746,-0,1,1,WP_004043591.1,HVO_1347,cyclic pyranopterin monophosphate synthase MoaC
HVO_RS11195,3648.703007678855,-0.289844234054739,0.23596748881413182,-0,1,1,WP_013035441.1,HVO_1348,bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase
HVO_RS11200,829.4991502614,0.7108684124686752,0.19945762182142165,0,1,1,WP_013035427.1,HVO_1349,MFS transporter
HVO_RS11205,3603.391901771294,-0.5680334523744645,0.19007877744700954,-0,1,1,WP_004043588.1,HVO_1350,winged helix-turn-helix domain-containing protein
HVO_RS11210,10935.68339845901,-0.4757502785416373,0.11855990099258815,-0,1,1,WP_013035586.1,HVO_1351,ATP-dependent DNA helicase
HVO_RS11215,316.12381123288515,-0.3103708998939774,0.2016151066823751,-0,1,1,WP_004063509.1,HVO_1352,hypothetical protein
HVO_RS11220,2600.579600868809,0.05874262031109146,0.2460087504629338,0,1,1,WP_013035446.1,HVO_1353,hypothetical protein
HVO_RS11225,4251.071245494487,-0.4487233487620932,0.18560201539293625,-0,1,1,WP_004043585.1,HVO_1354,DNA mismatch repair protein
HVO_RS11230,1160.8318737191037,-0.9367116616914813,0.3877968268579519,-0,1,1,WP_004043584.1,HVO_1355,UPF0058 family protein
HVO_RS11235,5039.85741513228,-0.017379306597931903,0.15563750962420264,-0,1,1,WP_004043583.1,HVO_1356,PAS domain-containing sensor histidine kinase
HVO_RS11240,16159.499353139705,0.6274423951214121,0.1585175408741854,0,1,1,WP_004043582.1,HVO_1357,bacterio-opsin activator domain-containing protein
HVO_RS11245,6990.8923922218155,-1.1272405096774383,0.46993880095190593,-0.27075974450226387,0.7865758229203306,1,WP_004043581.1,HVO_1358,response regulator
HVO_RS11250,2089.479505907146,-1.1155106111412003,0.42678674671468114,-0.2706518232592222,0.7866588336245685,1,WP_004043580.1,HVO_1359,hypothetical protein
HVO_RS11255,1710.2856663559435,0.09783928732323624,0.1871679209296299,0,1,1,WP_004043579.1,HVO_1360,helix-turn-helix domain-containing protein
HVO_RS11260,143.19941684256364,-0.3408063728490044,0.2948508828995355,-0,1,1,WP_004043578.1,HVO_1361,sulfite exporter TauE/SafE family protein
HVO_RS20935,2.1605671777854654,-0.15905542518642662,1.227165392811585,-0,1,1,WP_004043577.1,HVO_1362,hypothetical protein
HVO_RS11265,96.28790335106403,-0.43960612012231104,0.29756134852477645,-0,1,1,WP_004043576.1,HVO_1363,hypothetical protein
HVO_RS11270,87.71698150468757,-0.26474429163204405,0.25273432408969276,-0,1,1,WP_004043575.1,HVO_1364,YeeE/YedE thiosulfate transporter family protein
HVO_RS11275,188.61806967297386,0.22939477286342708,0.17577829622300573,0,1,1,WP_004043574.1,HVO_1365,MBL fold metallo-hydrolase
HVO_RS11280,16.40748554501388,0.20111544942347562,0.49429944538179865,0,1,1,WP_004043573.1,HVO_1366,sulfurtransferase TusA family protein
HVO_RS11285,84.13599058707564,-0.38836324156663454,0.31599628237908134,-0,1,1,WP_004043572.1,HVO_1367,DsrE/DsrF/DrsH-like family protein
HVO_RS11290,6442.316950846144,-1.0487484941846579,0.32702389573699114,-0.14906707069462544,0.8815007093121555,1,WP_004043571.1,HVO_1368,N-acyl homoserine lactonase family protein
HVO_RS11295,3238.8692627172836,0.2893357705823427,0.2111136823380288,0,1,1,WP_004043570.1,HVO_1369,AIM24 family protein
HVO_RS11300,15957.797313861589,0.06263877614691729,0.17110452796094658,0,1,1,WP_004043569.1,HVO_1370,glutamate-5-semialdehyde dehydrogenase
HVO_RS11305,6930.116907983545,-0.0794179106879726,0.229154694937774,-0,1,1,WP_004043568.1,HVO_1371,glutamate 5-kinase
HVO_RS11310,6011.28248108757,-0.06749982419077062,0.18068515025707083,-0,1,1,WP_013035244.1,HVO_1372,pyrroline-5-carboxylate reductase
HVO_RS11315,4668.964181557999,0.7251232387892409,0.544060496721491,0,1,1,WP_004043566.1,HVO_1373,acyl-CoA dehydrogenase family protein
HVO_RS11320,11214.41014324429,1.4914172145379925,0.4485314376324223,1.0956137592761461,0.2732478377573997,1,WP_004043565.1,HVO_1374,long-chain fatty acid--CoA ligase
HVO_RS11325,8406.793255541575,0.47921521182137566,0.22552688300608126,0,1,1,WP_004043564.1,HVO_1375,o-succinylbenzoate--CoA ligase
HVO_RS11330,1319.1421479542857,0.23626467466247358,0.15734176813999198,0,1,1,WP_004043563.1,HVO_1376,methylmalonyl-CoA epimerase
HVO_RS11335,2963.2886940743133,-0.4452436811362766,0.20941929655158947,-0,1,1,WP_004043562.1,HVO_1377,YbjQ family protein
HVO_RS11340,3316.537389730081,-0.35548458316345527,0.22886015234137974,-0,1,1,WP_004043561.1,HVO_1378,hypothetical protein
HVO_RS21280,792.6771993069113,-0.4928374117168336,0.41274146971581266,-0,1,1,WP_013035307.1,HVO_1379,hypothetical protein
HVO_RS11350,4247.587425215559,0.2154889393897905,0.27055890091923246,0,1,1,WP_004043559.1,HVO_1380,methylmalonyl-CoA mutase family protein
HVO_RS11355,2454.848322492343,-0.17452738320182998,0.20885475215167906,-0,1,1,WP_004043558.1,HVO_1381,O-methyltransferase
HVO_RS11360,4802.321779039069,0.4324984357851706,0.17946181722522672,0,1,1,WP_013035416.1,HVO_1382,nascent polypeptide-associated complex protein
HVO_RS11365,11104.55733555886,0.47531617033910367,0.1923783585817073,0,1,1,WP_004043556.1,HVO_1383,methyltransferase domain-containing protein
HVO_RS11370,1534.9768509327855,0.4438454702243207,0.18046185702488068,0,1,1,WP_004043555.1,HVO_1384,hypothetical protein
HVO_RS11375,2920.1803319302144,1.8081790725903364,0.25926413541172416,3.11720350871866,0.0018257549097146048,0.024197338403417562,WP_008574128.1,HVO_1385,transcription factor S
HVO_RS11380,461.6564239703443,0.13666767948286143,0.34484985870480594,0,1,1,WP_004043553.1,HVO_1386,hypothetical protein
HVO_RS11385,5280.156435921209,0.21214898974108234,0.36997711240085873,0,1,1,WP_013035442.1,HVO_1387,enoyl-CoA hydratase-related protein
HVO_RS11390,2021.0023385293366,0.13719872677023467,0.17140093988272248,0,1,1,WP_004043551.1,HVO_1388,DUF5797 family protein
HVO_RS11395,5162.59918215149,-0.25831394562255855,0.2049521427458543,-0,1,1,WP_004043550.1,HVO_1389,class I SAM-dependent methyltransferase
HVO_RS11400,5850.769202010791,-0.33055262354666837,0.18578794231342521,-0,1,1,WP_004043549.1,HVO_1390,DUF5787 family protein
HVO_RS11405,3911.9932074801072,1.02987064664894,0.2950067967103405,0.1012540964548326,0.9193487545702603,1,WP_004043548.1,HVO_1391,bis(5'-nucleosyl)-tetraphosphatase
HVO_RS11410,4154.1401187821275,0.9133506920907983,0.21038058483145697,0,1,1,WP_004043547.1,HVO_1392,uS10/mL48 family ribosomal protein
HVO_RS11415,2013.1327896043294,0.9668301134240427,0.2771781324749131,0,1,1,WP_004043546.1,HVO_1393,hypothetical protein
HVO_RS11420,9420.200088398567,0.9419185063286444,0.28873017537390716,0,1,1,WP_004043545.1,HVO_1394,Na+/H+ antiporter NhaC family protein
HVO_RS11425,4572.843963078341,0.03055948001302604,0.17076123939821006,0,1,1,WP_049914874.1,HVO_1395,amidohydrolase
HVO_RS11430,4000.4739323050035,0.026820939414297706,0.11557761776751425,0,1,1,WP_013035379.1,HVO_1397,HAMP domain-containing sensor histidine kinase
HVO_RS11435,16048.81046887571,0.7369259456793471,0.21958384992167032,0,1,1,WP_004043541.1,HVO_1396,geranylgeranyl reductase family protein
HVO_RS11440,2181.29666978712,2.2063711543732616,0.3748162211885647,3.2185670901536394,0.001288328282611451,0.01847970955901284,WP_004043540.1,HVO_1398,ABC transporter permease
HVO_RS11445,2445.305747368737,1.9530585532180533,0.3374678327429016,2.824146365215605,0.004740673057759357,0.0556015223529534,WP_004043539.1,HVO_1399,ABC transporter permease
HVO_RS11450,4787.859845954085,1.5912399066298752,0.3028888942092424,1.9520025921499569,0.05093789685961238,0.4124828470749874,WP_004043538.1,HVO_1400,ABC transporter ATP-binding protein
HVO_RS11455,39609.509982925745,2.508377926249196,0.4206774340122825,3.585592675753451,3.363135411152129e-4,0.005666028133364773,WP_004043537.1,HVO_1401,BMP family protein
HVO_RS11460,16721.594763860212,-0.3325607255816059,0.16854477190537773,-0,1,1,WP_004043536.1,HVO_1402,phosphopentomutase/phosphoglucosamine mutase
HVO_RS11465,1074.0643127416365,-0.2564718182252295,0.2191986955361958,-0,1,1,WP_004043535.1,HVO_1403,acylphosphatase
HVO_RS11470,490.77118738102376,-0.32023084133046337,0.2551246137922256,-0,1,1,WP_004043534.1,HVO_1404,hypothetical protein
HVO_RS11475,1430.4395612947394,-0.3092563226278999,0.2607696515611423,-0,1,1,WP_004043533.1,HVO_1405,hypothetical protein
HVO_RS11480,992.9575995551188,-0.3615296869584045,0.2626595775964406,-0,1,1,WP_013035385.1,HVO_1406,DUF429 domain-containing protein
HVO_RS11485,2443.0895004358226,-0.7636837189912233,0.26842695755238294,-0,1,1,WP_004043531.1,HVO_1407,winged helix-turn-helix domain-containing protein
HVO_RS11490,234.80646647511978,0.4263719847278796,0.20859073348269172,0,1,1,WP_004043530.1,HVO_1408,DoxX family protein
HVO_RS11495,805.771555802445,0.4354412173871832,0.20954702880440773,0,1,1,WP_004043529.1,HVO_1409,flavin reductase family protein
HVO_RS11500,418.5557063983587,-0.6788364702258205,0.4162049143261684,-0,1,1,WP_004043528.1,HVO_1410,hypothetical protein
HVO_RS11505,102.96376450712224,-0.7988699271677118,0.35871436738341195,-0,1,1,WP_081442886.1,HVO_1411,SRPBCC family protein
HVO_RS11510,10578.572827954089,1.360257194926709,0.24096628867217065,1.4950522619237874,0.13490080325390674,0.8665033824515883,WP_004043526.1,HVO_1412,phosphomevalonate decarboxylase MvaD
HVO_RS11515,3764.366365646454,-0.4794540184069241,0.1540291644840815,-0,1,1,WP_004043525.1,HVO_1413,FAD-dependent oxidoreductase
HVO_RS11520,3426.4911820934963,-0.06941557934388248,0.23507491599243757,-0,1,1,WP_004043524.1,HVO_1414,histidine kinase N-terminal 7TM domain-containing protein
HVO_RS11525,1573.4105879406136,-0.23890415209900143,0.1857041142197041,-0,1,1,WP_004043523.1,HVO_1415,HAD family hydrolase
HVO_RS11530,2305.0760779038933,-0.8181707436584088,0.13893062660716718,-0,1,1,WP_004043522.1,HVO_1416,phosphotransferase
HVO_RS11540,771.4813442798875,0.12703602902703975,0.25937609987077137,0,1,1,WP_004043519.1,HVO_1417,permease
HVO_RS21285,33.04236773825853,-1.2241648158116096,0.4926843768639464,-0.4549866533996311,0.6491188407347995,1,WP_236995485.1,NA,hypothetical protein
HVO_RS11545,1056.7576992995882,-0.9801240623742427,0.17255474069842414,-0,1,1,WP_236995486.1,HVO_1419,helix-turn-helix domain-containing protein
HVO_RS21290,368.5536476382533,0.36020771913589356,0.16172451859839806,0,1,1,WP_004043516.1,NA,hypothetical protein
HVO_RS11555,567.2705534205905,-0.030228021506679807,0.20117489247869125,-0,1,1,WP_081442887.1,HVO_1421,zinc-binding dehydrogenase
HVO_RS11560,8255.330676539197,-1.236848401969906,0.31424382968029513,-0.7537089979169055,0.4510239777538686,1,WP_004043513.1,HVO_1422,tyrosine-type recombinase/integrase
HVO_RS11565,352.11111842705526,-0.17704266238452762,0.32831658287339666,-0,1,1,WP_004043512.1,HVO_1423,hypothetical protein
HVO_RS20140,1663.071521977969,1.1952132137112914,0.5221224564950341,0.3738839639684184,0.7084906475576505,1,WP_013035234.1,HVO_1424,hypothetical protein
HVO_RS11575,1974.8256448128957,1.5465315371078856,0.44371622589121346,1.2317141118970023,0.21805589643574586,1,WP_004043510.1,HVO_1425,hypothetical protein
