locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,acc,old_locus_tag,annotation
HVO_RS20865,68.2547022944584,-0.09964341380346457,0.17045505338794686,-0,1,1,WP_004044240.1,HVO_0695,hypothetical protein
HVO_RS08045,1323.1695583577643,0.24544946930686395,0.16657388762075953,0,1,1,WP_004044239.1,HVO_0696,PhzF family phenazine biosynthesis protein
HVO_RS08050,8307.077453448113,0.24079726069417529,0.1834750393727069,0,1,1,WP_004044238.1,HVO_0697,proteasome assembly chaperone family protein
HVO_RS08055,2685.5874734175377,0.11191637705564639,0.2761058822796001,0,1,1,WP_004044237.1,HVO_0698,RNA-protein complex protein Nop10
HVO_RS08060,28135.46059162564,0.178460223798554,0.2888193291321272,0,1,1,WP_004044236.1,HVO_0699,translation initiation factor IF-2 subunit alpha
HVO_RS08065,4389.3286690780315,0.15261505147752352,0.2846022103749778,0,1,1,WP_004044235.1,HVO_0700,30S ribosomal protein S27e
HVO_RS08070,8545.777455944875,0.061565931157846976,0.3319979409337873,0,1,1,WP_004044234.1,HVO_0701,50S ribosomal protein L44e
HVO_RS08075,4577.320210640254,0.3005042727296789,0.13941738939647863,0,1,1,WP_004044233.1,HVO_0703,hypothetical protein
HVO_RS08080,4454.504566395965,0.409648249301416,0.15244457583221196,0,1,1,WP_004044232.1,HVO_0702,DUF2298 domain-containing protein
HVO_RS08085,2818.9957479641444,0.2592921431380189,0.0839374257731572,0,1,1,WP_004044231.1,HVO_0704,glycosyltransferase
HVO_RS08090,1258.5295637340603,0.17594556798178013,0.08546481000666493,0,1,1,WP_004044230.1,HVO_0705,GtrA family protein
HVO_RS08095,11967.27915034548,0.6066916590371372,0.4336103462088481,0,1,1,NA,HVO_3029,tRNA-Met
HVO_RS08100,5707.36593073152,0.37910876866323695,0.34891065592050785,0,1,1,WP_004044229.1,HVO_0707,Rieske 2Fe-2S domain-containing protein
HVO_RS08105,1681.3380001696069,0.3865334547000193,0.17666731518192652,0,1,1,WP_004044228.1,HVO_0708,aminotransferase class IV
HVO_RS08110,1497.5060396586143,0.37517604471422417,0.1626293055902001,0,1,1,WP_004044227.1,HVO_0709,aminodeoxychorismate/anthranilate synthase component II
HVO_RS08115,3240.0214874915337,0.3178827790268348,0.12170669768694149,0,1,1,WP_004044226.1,HVO_0710,"aminodeoxychorismate synthase, component I"
HVO_RS08120,3540.8482613911497,-0.04077686204285951,0.19991624672192781,-0,1,1,WP_004044225.1,HVO_0711,helix-hairpin-helix domain-containing protein
HVO_RS08130,3851.631245558622,0.6439470158301627,0.30391838219255407,0,1,1,WP_004044223.1,HVO_0714,calcium/sodium antiporter
HVO_RS08135,4927.650331033603,0.3758812993870126,0.1629904986900221,0,1,1,WP_004044222.1,HVO_0715,sodium:calcium antiporter
HVO_RS08140,3103.46898747994,0.3240669180845684,0.11709880035107864,0,1,1,WP_004044221.1,HVO_0716,D-aminoacyl-tRNA deacylase
HVO_RS08145,15773.513683640884,0.29742512852450614,0.17390871437025057,0,1,1,WP_004044220.1,HVO_0717,cell division protein FtsZ
HVO_RS08150,2162.4751412564738,0.4556640902887098,0.18847739375157094,0,1,1,WP_004044219.1,HVO_0718,protein translocase SEC61 complex subunit gamma
HVO_RS08155,14233.877790905528,0.3253084561087562,0.14301004967157632,0,1,1,WP_004044218.1,HVO_0719,transcription elongation factor Spt5
HVO_RS08160,3524.218000630585,0.2789022864694208,0.1599619846856798,0,1,1,WP_004044217.1,HVO_0720,hypothetical protein
HVO_RS08165,11830.52488548033,0.418775509883395,0.15676475011221602,0,1,1,WP_004044216.1,HVO_0721,PHP-associated domain-containing protein
HVO_RS08170,2483.4429231728186,0.16456601477542493,0.093780970608491665,0,1,1,WP_004044215.1,HVO_0722,metal-dependent hydrolase
HVO_RS08175,719.4221081071863,-0.08485851280463604,0.1629631094064882,-0,1,1,WP_004044214.1,HVO_0723,CinA family protein
HVO_RS08180,2783.473614724798,0.12535972225743344,0.06985741430653261,0,1,1,WP_004044213.1,HVO_0724,ArsA family ATPase
HVO_RS08185,14407.4053853287,0.08014183429500295,0.10167113908442142,0,1,1,WP_004044212.1,HVO_0725,SDR family oxidoreductase
HVO_RS08190,1787.0140305422524,0.37067466064252225,0.1685439309767132,0,1,1,WP_004044211.1,HVO_0726,endonuclease V
HVO_RS08195,1960.642043401919,0.22573028068784237,0.18126405593287648,0,1,1,WP_004044210.1,HVO_0727,rhomboid family intramembrane serine protease
HVO_RS08200,25505.66708649596,0.3431857674675917,0.15750981098012887,0,1,1,WP_004044208.1,HVO_0729,inorganic diphosphatase
HVO_RS08205,24276.36587953884,0.1488276893643435,0.13378661283952442,0,1,1,WP_004044207.1,HVO_0730,PadR family transcriptional regulator
HVO_RS08210,4097.504557621364,0.48305080280634966,0.20536880917049746,0,1,1,WP_013035240.1,HVO_0731,hypothetical protein
HVO_RS08215,1324.268281787276,0.36979022481505897,0.17745823923883627,0,1,1,WP_004044205.1,HVO_0732,ribonuclease HI
HVO_RS08220,6368.09096356722,-0.278455491526153,0.3303001632407696,-0,1,1,WP_013035638.1,HVO_0733,transcription initiation factor IIB
HVO_RS08225,4361.102534118571,0.029676302816591477,0.08806496057762438,0,1,1,WP_004044203.1,HVO_0734,DNA repair protein NreA
HVO_RS20870,508.0799123092579,-0.008358490829426695,0.1126001399261983,-0,1,1,WP_004044202.1,HVO_0735,hypothetical protein
HVO_RS08230,2406.555713939459,0.0855069797047783,0.11463068535693352,0,1,1,WP_004044201.1,HVO_0736,DUF302 domain-containing protein
HVO_RS08235,3245.00624121984,-0.1786172387721419,0.18332617724333258,-0,1,1,WP_004044200.1,HVO_0737,CPBP family intramembrane metalloprotease
HVO_RS08240,5935.829269572054,-0.05735345301619672,0.17416647306754127,-0,1,1,WP_004044199.1,HVO_0738,DUF5789 family protein
HVO_RS08245,6535.9526076256425,0.02007298772980477,0.26414363693362536,0,1,1,WP_004044198.1,HVO_0739,hypothetical protein
HVO_RS08250,1308.3813725686762,0.19216421299575903,0.2019747663990731,0,1,1,WP_004044197.1,HVO_0740,Mut7-C RNAse domain-containing protein
HVO_RS08255,6871.332464831755,0.10705791238325638,0.2373787731859778,0,1,1,WP_004044196.1,HVO_0741,DNA polymerase/3'-5' exonuclease PolX
HVO_RS08260,2060.5282929331756,0.03954539746068009,0.21560221289032522,0,1,1,WP_004044195.1,HVO_0742,DUF5788 family protein
HVO_RS08265,14576.55668205347,0.34668185195746265,0.11545282812386062,0,1,1,WP_004044194.1,HVO_0743,alkaline phosphatase family protein
HVO_RS08270,687.7517929406946,0.24665509811724184,0.2316407160281094,0,1,1,WP_004044193.1,HVO_0744,glutamate-cysteine ligase family protein
HVO_RS08275,1002.0334802970912,-0.25035164694512607,0.4854932799906918,-0,1,1,WP_004044192.1,HVO_0745,tubulin-like protein CetZ2
HVO_RS08280,45.96789613956468,0.13560500098485856,0.135766972140508,0,1,1,WP_004044191.1,HVO_0746,hypothetical protein
HVO_RS08285,69.53448216118741,0.15711770568918296,0.1630296773725356,0,1,1,WP_004044190.1,HVO_0747,hypothetical protein
HVO_RS08290,78.8658899080974,0.3960047229275311,0.1344606675658584,0,1,1,WP_004044189.1,HVO_0748,"ATPase, T2SS/T4P/T4SS family"
HVO_RS08295,80.0807799554477,0.4069562565071968,0.14564260970159115,0,1,1,WP_004044188.1,HVO_0749,hypothetical protein
HVO_RS08300,41.65134889302958,0.369961733980424,0.15945899580797093,0,1,1,WP_004044187.1,HVO_0750,hypothetical protein
HVO_RS08305,17.383152448687014,0.15670086080347592,0.25823079569992863,0,1,1,WP_013035432.1,HVO_0751,hypothetical protein
HVO_RS08310,38.9459337421121,0.17337874709713733,0.1565275602696462,0,1,1,WP_004044185.1,HVO_0752,hypothetical protein
HVO_RS08315,810.0315080414113,0.09847283475513847,0.09442899919568518,0,1,1,WP_004044184.1,HVO_0753,hypothetical protein
HVO_RS08320,1076.799527819438,0.059894208504045865,0.0781638571050421,0,1,1,WP_004044183.1,HVO_0754,DUF5791 family protein
HVO_RS08325,2981.180060107898,0.14713727557384113,0.08029339660748822,0,1,1,WP_004044182.1,HVO_0755,SDR family oxidoreductase
HVO_RS08330,2758.5365933469616,0.002876609782844924,0.0693036530188398,0,1,1,WP_004044181.1,HVO_0756,DHH family phosphoesterase
HVO_RS08335,3188.359630242501,0.3609703634821535,0.10488217671138565,0,1,1,WP_004044180.1,HVO_0757,aldo/keto reductase
HVO_RS20875,3210.899360417908,0.5857210257850258,0.10719100593716531,0,1,1,WP_004044179.1,HVO_0758,hypothetical protein
HVO_RS08340,983.2933820569436,0.03561981807537512,0.14406392182389946,0,1,1,WP_004044178.1,HVO_0759,MFS transporter
HVO_RS08345,2508.7422538857936,0.16475940886124688,0.06363432449231197,0,1,1,WP_004044177.1,HVO_0760,hypothetical protein
HVO_RS08350,1147.303692025999,0.1460619253872826,0.0685645785536987,0,1,1,WP_004044176.1,HVO_0761,hypothetical protein
HVO_RS08355,3479.4477073663566,0.16670910197504996,0.1611761453248566,0,1,1,WP_004044175.1,HVO_0762,CoA pyrophosphatase
HVO_RS08360,2620.961976208223,0.22382658671596484,0.21927008174359852,0,1,1,WP_049941502.1,HVO_0763,DoxX family protein
HVO_RS08365,8037.406022858,0.022510882001517102,0.09119195268047932,0,1,1,WP_004044173.1,HVO_0764,hypothetical protein
HVO_RS08370,2271.249287335961,0.34678233207508635,0.18744234027605908,0,1,1,WP_004044172.1,HVO_0765,FAD-binding oxidoreductase
HVO_RS08375,5263.222001845653,-0.048223251891472405,0.14743698991437862,-0,1,1,WP_004044171.1,HVO_0766,Hsp20 family protein
HVO_RS20880,302.88971603054927,0.04855024131707533,0.2004732541742302,0,1,1,WP_004044170.1,HVO_0767,hypothetical protein
HVO_RS08380,11794.753000823632,0.36540129406879684,0.16263462370549012,0,1,1,WP_004044169.1,HVO_0768,radical SAM protein
HVO_RS08385,18198.86671752262,0.0825807160524011,0.12312401344553218,0,1,1,WP_004044168.1,HVO_0769,TRAM domain-containing protein
HVO_RS08390,2498.850926810404,0.31075660664526966,0.15294804555741157,0,1,1,WP_004044167.1,HVO_0770,YkgJ family cysteine cluster protein
HVO_RS08395,1072.1913369265758,-0.1737493625190613,0.3692052155786504,-0,1,1,WP_004044166.1,HVO_0771,MBL fold metallo-hydrolase
HVO_RS08400,1975.6983198798705,-0.6789788977207155,0.6805655991058457,-0,1,1,WP_004044165.1,HVO_0772,winged helix-turn-helix domain-containing protein
HVO_RS08405,9266.829890723067,0.2631340323526318,0.15309627976425638,0,1,1,WP_013035475.1,HVO_0773,class I SAM-dependent methyltransferase
HVO_RS08410,11844.961809967146,0.2017750115074422,0.09784662318058578,0,1,1,WP_004044163.1,HVO_0774,glycosyltransferase
HVO_RS08415,2183.111776939749,0.3591809259046526,0.260331751925576,0,1,1,WP_004044162.1,HVO_0775,amidohydrolase family protein
HVO_RS08420,272.1521910869836,-0.1553475477020369,0.15129875742469512,-0,1,1,WP_004044161.1,HVO_0776,helix-turn-helix domain-containing protein
HVO_RS08425,280.71619154122817,-0.6740326785637814,0.20408542788634684,-0,1,1,WP_004044160.1,HVO_0777,hypothetical protein
HVO_RS08430,22300.815195636336,0.06273537910132555,0.17561889906674483,0,1,1,WP_004044159.1,HVO_0778,thermosome subunit alpha
HVO_RS08435,1294.8062488266978,0.15752656092749848,0.17271867192098578,0,1,1,WP_004044158.1,HVO_0779,APC family permease
HVO_RS08440,1941.706868880929,0.45040809411486865,0.17072073527015846,0,1,1,WP_004044157.1,HVO_0780,trimeric intracellular cation channel family protein
HVO_RS08445,3708.2143615357913,0.4599481899938843,0.19707547498768002,0,1,1,WP_004044156.1,HVO_0781,SAM-dependent chlorinase/fluorinase
HVO_RS08450,4484.192724070198,0.46067752735819856,0.24881900805521634,0,1,1,WP_004044155.1,HVO_0782,nicotinamide-nucleotide adenylyltransferase
HVO_RS08455,68079.93680399918,-0.0918236925456433,0.09881042613496098,-0,1,1,WP_004044154.1,HVO_0783,ATP-dependent protease LonB
HVO_RS08460,4302.463913028671,-0.12971989180895607,0.15379761057068667,-0,1,1,WP_004044153.1,HVO_0784,CPBP family intramembrane metalloprotease
HVO_RS08465,1308.9719123991072,0.11028166381239142,0.11222909489634633,0,1,1,WP_004044152.1,HVO_0785,hypothetical protein
HVO_RS08470,1754.3335110060825,0.2748657374025178,0.10493087915450656,0,1,1,WP_004044151.1,HVO_0786,MGMT family protein
HVO_RS08475,20486.026715463886,0.2935672520196301,0.1741461907755298,0,1,1,WP_013035355.1,HVO_0787,indole-3-glycerol phosphate synthase
HVO_RS08480,38687.061961962354,0.2716425363696341,0.19956341081931123,0,1,1,WP_004044149.1,HVO_0788,tryptophan synthase subunit beta
HVO_RS08485,26333.516341186994,0.2085206847243983,0.182693057653333,0,1,1,WP_004044148.1,HVO_0789,tryptophan synthase subunit alpha
HVO_RS08490,28984.30641246227,0.23971326120290423,0.16393977908521948,0,1,1,WP_004044146.1,HVO_0790,"2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase"
HVO_RS08495,2517.023588768324,0.16762930704227708,0.2722171379876479,0,1,1,WP_004044145.1,HVO_0791,methylated-DNA--[protein]-cysteine S-methyltransferase
HVO_RS08500,9517.921084538299,0.26344410937228785,0.17430675963047415,0,1,1,WP_004044144.1,HVO_0792,3-dehydroquinate synthase II
HVO_RS08505,1917.4230443525094,0.24582782809039028,0.2033112669249764,0,1,1,WP_004044143.1,HVO_0793,hypothetical protein
HVO_RS08510,4932.492692200585,0.5440788902656527,0.3183613410078859,0,1,1,WP_004044142.1,HVO_0794,DNA methyltransferase
HVO_RS08515,13941.161422653455,0.4263818081495777,0.31050196203270275,0,1,1,WP_004044141.1,HVO_0795,transcription initiation factor IIB
HVO_RS08520,2038.6158453085366,-0.016113817547042202,0.2549622723467789,-0,1,1,WP_004044140.1,HVO_0796,helical backbone metal receptor
HVO_RS08525,2538.608991154713,0.27610420283070436,0.09705565827476857,0,1,1,WP_004044139.1,HVO_0797,inosine/xanthosine triphosphatase
HVO_RS08530,11233.55684855594,0.49134392091105444,0.23108215103572308,0,1,1,WP_004044138.1,HVO_0798,flippase domain-containing glycosyltransferase AglD
HVO_RS08535,637.853610286073,0.20704653981330418,0.18957192347149796,0,1,1,WP_004044137.1,HVO_0799,hypothetical protein
HVO_RS08540,8668.795743010487,0.13905101261976102,0.07185646436795165,0,1,1,WP_004044136.1,HVO_0800,MarR family transcriptional regulator
HVO_RS08545,18911.573136771807,-0.21542358387438967,0.1941002024820816,-0,1,1,WP_004044135.1,HVO_0801,SPFH domain-containing protein
HVO_RS08550,1442.5334340840716,-0.047952998123131724,0.12767161496702192,-0,1,1,WP_004044134.1,HVO_0802,hypothetical protein
HVO_RS08555,4452.678199720037,0.16497016642864118,0.19093383121023222,0,1,1,WP_004044133.1,HVO_0803,restriction endonuclease
HVO_RS08560,3667.589653029899,0.49358699998200617,0.2881256914923326,0,1,1,WP_004044131.1,HVO_0805,hypothetical protein
HVO_RS08565,24436.253639082723,0.6738796951887414,0.30774163769392376,0,1,1,WP_004044130.1,HVO_0806,pyruvate kinase
HVO_RS08570,2301.8655333012175,0.1508614108413467,0.12667031896159653,0,1,1,WP_004044129.1,HVO_0807,hypothetical protein
HVO_RS08575,2563.738025858392,0.1816237480909648,0.10401512560665703,0,1,1,WP_004044128.1,HVO_0808,hypothetical protein
HVO_RS08580,20141.199038293926,0.13299972238888802,0.14286897373750776,0,1,1,WP_004044127.1,HVO_0809,methionine--tRNA ligase
HVO_RS08585,4216.305065112505,0.020593156862214038,0.15471567913192422,0,1,1,WP_004044126.1,HVO_0810,VTT domain-containing protein
HVO_RS08590,5060.353128693929,0.5479142307911238,0.14429741731037096,0,1,1,WP_013035565.1,HVO_0811,tyrosine decarboxylase MfnA
HVO_RS08595,40407.20975927782,1.0142415937415508,0.3658418026813944,0.03892828440371953,0.9689475659621135,1,WP_004044124.1,HVO_0812,phosphoenolpyruvate synthase
HVO_RS08600,194.19969731759076,0.39085419349357386,0.17458687901785358,0,1,1,WP_004044123.1,HVO_0813,hypothetical protein
HVO_RS08605,1939.2025637205652,0.020469162063778922,0.15709883912427836,0,1,1,WP_013035511.1,HVO_0814,J domain-containing protein
HVO_RS08610,3895.4634206061532,0.1921985478001774,0.08016800617061505,0,1,1,WP_004044121.1,HVO_0815,winged helix-turn-helix transcriptional regulator
HVO_RS08615,1135.4915740791357,-0.12741938325549773,0.19618645828419914,-0,1,1,WP_004044120.1,HVO_0816,metallophosphoesterase
HVO_RS08620,7009.232080976364,0.1663008725277903,0.06573694712210228,0,1,1,WP_004044119.1,HVO_0817,NAD(P)/FAD-dependent oxidoreductase
HVO_RS08625,4334.255252241865,0.33670623438174735,0.0799233644661365,0,1,1,WP_004044118.1,HVO_0818,threonine synthase
HVO_RS08630,11837.241844378506,0.03585547697205529,0.16098880481764657,0,1,1,WP_004064329.1,HVO_0819,metal-dependent transcriptional regulator
HVO_RS08635,13795.598766074318,0.0116784851909159,0.1681621858846808,0,1,1,WP_004044116.1,HVO_0820,TMEM165/GDT1 family protein
HVO_RS08640,1959.74410560198,0.23598265844699703,0.15696328793650158,0,1,1,WP_004044115.1,HVO_0821,LysE family transporter
HVO_RS08645,3488.01598051734,0.3140124374535754,0.06340411372580983,0,1,1,WP_004044114.1,HVO_0822,NAD(P)-dependent glycerol-1-phosphate dehydrogenase
HVO_RS08650,3709.2756422816756,0.38529336688386406,0.08771607995294742,0,1,1,WP_004044113.1,HVO_0823,DUF420 domain-containing protein
HVO_RS08655,10997.422479762421,0.6654242091293702,0.10217812912616377,0,1,1,WP_004044112.1,HVO_0824,glycosyltransferase family 4 protein
HVO_RS08660,20408.697610023435,0.24112471586269407,0.10650589729812951,0,1,1,WP_004044111.1,HVO_0825,halocyanin domain-containing protein
HVO_RS08665,6221.965551854275,0.38774039080367667,0.15441955962743772,0,1,1,WP_004044110.1,HVO_0826,M42 family metallopeptidase
HVO_RS08670,1558.9582396742626,0.2716876116988709,0.1594739673162775,0,1,1,WP_004044109.1,HVO_0827,MTH865 family protein
HVO_RS08675,1632.5276130632392,0.15070194002800325,0.1604542234648849,0,1,1,WP_004044108.1,HVO_0828,hypothetical protein
HVO_RS08680,4014.1146044186244,-0.21735951223045472,0.2612082533576937,-0,1,1,WP_004044107.1,HVO_0829,S9 family peptidase
HVO_RS08685,3445.5284244190834,-0.6040071782227964,0.4912090631249013,-0,1,1,WP_004044106.1,HVO_0830,cobalamin B12-binding domain-containing protein
HVO_RS08690,11189.980896429053,-0.6427405838921363,0.5060252390566776,-0,1,1,WP_049914891.1,HVO_0831,methylmalonyl Co-A mutase-associated GTPase MeaB
HVO_RS08695,6597.58001564032,-0.1481818605445287,0.22645048047651617,-0,1,1,WP_004044104.1,HVO_0832,alpha/beta hydrolase
HVO_RS20885,384.8494565983125,-0.16071399057037683,0.15618927329444462,-0,1,1,WP_004044103.1,HVO_0833,hypothetical protein
HVO_RS08700,1900.3419408619714,-0.5767614958913984,0.5193273490219381,-0,1,1,WP_004044102.1,HVO_0834,OB-fold domain-containing protein
HVO_RS08705,5275.640408004289,-0.6687090669729764,0.5272764712180191,-0,1,1,WP_004044101.1,HVO_0835,thiolase domain-containing protein
HVO_RS08710,12186.143022739212,0.036341642716230506,0.18286424568773446,0,1,1,WP_004044100.1,HVO_0836,M28 family peptidase
HVO_RS08715,5498.470110545374,0.3469112538205897,0.1424951199719691,0,1,1,WP_004044099.1,HVO_0837,NAD(+)/NADH kinase
HVO_RS08720,6758.711258914759,0.18348101623103732,0.14256362934984051,0,1,1,WP_004044098.1,HVO_0838,hypothetical protein
HVO_RS08725,10245.595767630222,0.2043015229674815,0.12409412886314507,0,1,1,WP_004044097.1,HVO_0839,hypothetical protein
HVO_RS08730,1359.697538772234,0.26755395972878543,0.1532097205257797,0,1,1,WP_004044096.1,HVO_0840,hypothetical protein
HVO_RS08735,39546.51489888926,0.24336320790546298,0.17930060291290295,0,1,1,WP_004044095.1,HVO_0841,cytochrome bc complex cytochrome b subunit
HVO_RS08740,37102.53031459077,0.1770828899846237,0.12042649526727582,0,1,1,WP_004044094.1,HVO_0842,cytochrome bc complex cytochrome b subunit
HVO_RS08745,17641.071945403877,0.19985062287007152,0.084766855594908,0,1,1,WP_004044093.1,HVO_0843,hypothetical protein
HVO_RS08750,30883.684109460017,0.23698646766905956,0.07304065960449624,0,1,1,WP_004044092.1,HVO_0844,halocyanin domain-containing protein
HVO_RS08755,7684.788901240123,-0.14130277422627432,0.12469022277321053,-0,1,1,WP_004044091.1,HVO_0845,hypothetical protein
HVO_RS08760,2409.064974132341,0.4868070112127378,0.2445845616992813,0,1,1,WP_004044090.1,HVO_0847,hypothetical protein
HVO_RS08765,2131.5942487079383,0.2719261704242823,0.17010520629577616,0,1,1,WP_004044089.1,HVO_0848,endonuclease III
HVO_RS21395,1104.558053699952,-0.5150477013683147,0.3040102750637335,-0,1,1,WP_013035235.1,HVO_0849,hypothetical protein
HVO_RS08770,30057.47664152225,0.01962428880790871,0.1324947982855672,0,1,1,WP_004064311.1,HVO_0850,proteasome-activating nucleotidase
HVO_RS08775,1168.5187543086872,0.10799679599283632,0.46276967671012764,0,1,1,WP_004044086.1,HVO_0852,helix-turn-helix domain-containing protein
HVO_RS08780,88.96564213286455,0.7305945400574425,0.32084965707916485,0,1,1,WP_233505985.1,HVO_0851,hypothetical protein
HVO_RS08785,10068.052072989072,-0.24869458417793028,0.24004660082029095,-0,1,1,WP_013035492.1,HVO_0853,DNA double-strand break repair protein Mre11
HVO_RS08790,22916.047856843226,-0.22866277901769,0.25395405897636275,-0,1,1,WP_013035478.1,HVO_0854,DNA double-strand break repair ATPase Rad50
HVO_RS08795,1613.5229972633292,0.20704109185620947,0.12397451876876352,0,1,1,WP_004044082.1,HVO_0855,hypothetical protein
HVO_RS08800,2835.1888464080594,0.28578944836535636,0.139164174558557,0,1,1,WP_004044081.1,HVO_0856,hypothetical protein
HVO_RS08805,434.57250596556423,-0.15432477456536617,0.4019351600620295,-0,1,1,WP_004044080.1,HVO_0857,hypothetical protein
HVO_RS08810,15996.71337197667,0.5388648951734563,0.13247335174381591,0,1,1,WP_004044079.1,HVO_0858,DNA polymerase domain-containing protein
HVO_RS08815,40384.253604579644,0.13584706175523006,0.24119768396083108,0,1,1,WP_004044078.1,HVO_0859,ABC transporter ATP-binding protein
HVO_RS08820,62550.18858316926,0.14400404227688104,0.24336455132765691,0,1,1,WP_004044077.1,HVO_0860,Fe-S cluster assembly protein SufB
HVO_RS08825,50990.354889827555,0.11349272074962098,0.24164266908244256,0,1,1,WP_004044076.1,HVO_0861,Fe-S cluster assembly protein SufD
HVO_RS08830,5587.380300488669,-0.0857931920400827,0.10196132527094313,-0,1,1,WP_004044075.1,HVO_0862,hypothetical protein
HVO_RS08835,6148.979814216889,-0.040067912220144684,0.08666023602164938,-0,1,1,WP_004044074.1,HVO_0863,metal-dependent transcriptional regulator
HVO_RS08840,174.5765199682052,0.2384082371960802,0.1889955342555822,0,1,1,WP_004044073.1,HVO_0864,IS5-like element ISHvo7 family transposase
HVO_RS08845,548.9612652020592,0.5791461109171839,0.37679237719136643,0,1,1,NA,"HVO_3068,HVO_t3070",tRNA-Gln
HVO_RS08850,7172.290968662896,-0.005987133204237282,0.11651097330770858,-0,1,1,WP_004044072.1,HVO_0865,FkbM family methyltransferase
HVO_RS08855,1434.5907574084201,0.035906694776881264,0.16369183647688118,0,1,1,WP_013035504.1,HVO_0866,alanyl-tRNA editing protein
HVO_RS08860,4820.947044780886,-0.20294339891937288,0.12468860961350044,-0,1,1,WP_004044070.1,HVO_0867,HD domain-containing protein
HVO_RS08865,2568.380283954009,0.12780958030943182,0.06823796495007971,0,1,1,WP_004044069.1,HVO_0868,NAD-dependent epimerase/dehydratase family protein
HVO_RS08870,20457.899348081868,0.051133402593577834,0.5343419445578121,0,1,1,WP_004044068.1,HVO_0869,glutamate synthase large subunit
HVO_RS08875,10341.207802876734,0.26277805195637777,0.2642484947480088,0,1,1,WP_004044067.1,HVO_0870,proline--tRNA ligase
HVO_RS08880,418.14943492532456,0.13730099128495918,0.5053820381122144,0,1,1,WP_004044066.1,HVO_0871,hypothetical protein
HVO_RS08885,394.67944897653706,0.020814566950487355,0.10856244454337179,0,1,1,WP_004044064.1,HVO_0873,hypothetical protein
HVO_RS08890,14508.618519464262,0.5389294767965518,0.31213291688792155,0,1,1,WP_004044063.1,HVO_0874,beta-CASP ribonuclease aCPSF1
HVO_RS08895,322.57177509926885,0.3589216986703895,0.38002450271204946,0,1,1,WP_013035317.1,HVO_0875,type IV pilin
HVO_RS08900,2398.368417936121,-0.18285574841904628,0.15528377562193385,-0,1,1,WP_004044061.1,HVO_0876,methylglyoxal synthase
HVO_RS08905,470.1876767996805,-0.13403190891517897,0.18709984262727014,-0,1,1,WP_049914887.1,HVO_0877,hypothetical protein
HVO_RS08910,1825.7604746855523,0.24061279875596162,0.055859792145595055,0,1,1,WP_004044059.1,HVO_0878,endonuclease III
HVO_RS08915,1738.0235611480093,0.41107132691976705,0.21941173428597682,0,1,1,WP_004044058.1,HVO_0879,DUF371 domain-containing protein
HVO_RS08920,98995.76852720574,0.07668870318941515,0.12578563100696397,0,1,1,WP_004044057.1,HVO_0880,coiled-coil protein
HVO_RS08925,6087.55044826516,0.06863591471535516,0.11037994367981165,0,1,1,WP_004044056.1,HVO_0881,signal peptide peptidase SppA
HVO_RS08930,5286.974069834452,0.0801458620662276,0.12984358628082332,0,1,1,WP_004044055.1,HVO_0882,DUF373 family protein
HVO_RS08935,2289.948707087385,0.14898265590349102,0.194918065385691,0,1,1,WP_004044054.1,HVO_0883,hypothetical protein
HVO_RS08940,4327.755516683148,0.3891291979904454,0.14574939896458997,0,1,1,WP_004044053.1,HVO_0884,aldo/keto reductase
HVO_RS08945,145.38605877531407,0.16384256776670647,0.2805255516213668,0,1,1,WP_013035477.1,HVO_0885,hypothetical protein
HVO_RS08950,29658.78312438188,-0.11219690649477848,0.18448549695534647,-0,1,1,WP_004044051.1,HVO_0887,2-oxoacid:ferredoxin oxidoreductase subunit beta
HVO_RS08955,46049.04590617998,-0.11646145233025185,0.17591891976455945,-0,1,1,WP_004044050.1,HVO_0888,2-oxoacid:acceptor oxidoreductase subunit alpha
HVO_RS08960,5127.8824683293215,0.1770652863526336,0.12660650701031223,0,1,1,WP_004044049.1,HVO_0889,FAD-dependent oxidoreductase
HVO_RS08965,3488.321006820554,0.4038509536789627,0.1274404995200335,0,1,1,WP_004044048.1,HVO_0890,ABC transporter permease subunit
HVO_RS08970,4151.751395718665,0.44702418097730234,0.10529366031039371,0,1,1,WP_004044047.1,HVO_0891,ABC transporter ATP-binding protein
HVO_RS08975,10579.023462461078,0.296320430835892,0.09436967910546108,0,1,1,WP_004044046.1,HVO_0892,NosD domain-containing protein
HVO_RS08980,9268.293596861831,-0.8783295202596237,0.5741638314069175,-0,1,1,WP_004044045.1,HVO_0893,methylmalonyl-CoA mutase family protein
HVO_RS08985,12132.816369519809,-0.42097562271017847,0.664036186429189,-0,1,1,WP_004044044.1,HVO_0894,acetate--CoA ligase
HVO_RS08990,1048.07986924957,3.433775423001123,0.2477816788925979,9.822257375437568,9.029847121441068e-23,3.263879286804517e-20,WP_004044043.1,HVO_0895,hypothetical protein
HVO_RS08995,1740.3756192364767,-0.36899245355349625,0.5593026805888179,-0,1,1,WP_004044042.1,HVO_0896,long-chain-fatty-acid--CoA ligase
HVO_RS09000,228.83213943568398,-0.019268340442151404,0.2405671271393615,-0,1,1,WP_004044041.1,HVO_0897,hypothetical protein
HVO_RS09005,602.986666745594,-0.20960705710516192,0.4793449697017239,-0,1,1,WP_004044040.1,HVO_0899,substrate-binding protein
